DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
2024-09-25	2.83128581	2.83021441	2.82897389	2.83039362	2.83052783	2.83028058	2.82972185	2.82732841	2.82761888	2.82750606	2.82733482	2.82683824	2.82645567	2.82643428	2.82651495	2.82655572	2.82694787	2.82733556	2.82757425	2.82769853
2024-09-24	2.82939545	2.83021441	2.82897389	2.83020923	2.83071169	2.83028058	2.82990345	2.82713618	2.82725947	2.82827041	2.82733381	2.82581761	2.82556192	2.8260847	2.826817	2.82750937	2.82631222	2.82779897	2.825158	2.8281808
2024-09-23	2.82939545	2.83021441	2.82933699	2.83039362	2.83016013	2.83009645	2.82990345	2.82713246	2.82782994	2.82924577	2.82816556	2.82618991	2.82544599	2.82661114	2.82790745	2.82818704	2.82573311	2.82617581	2.82256187	2.82405065
2024-09-22	2.83033307	2.83021441	2.82933699	2.83039362	2.83016013	2.83009645	2.82990345	2.82644319	2.82652331	2.82697569	2.82592491	2.82470789	2.82371118	2.82487158	2.82611045	2.82570691	2.82382694	2.82245616	2.82144783	2.8199514
2024-09-21	2.82939545	2.83021441	2.82933699	2.83094679	2.8310794	2.83135982	2.8308154	2.82758303	2.82848914	2.829523	2.82877739	2.82727297	2.82615872	2.82719643	2.82831194	2.82790424	2.82576334	2.82367474	2.81959127	2.82161931
2024-09-18	2.82939545	2.83014371	2.82933699	2.83113117	2.83126325	2.83169081	2.83118458	2.82799356	2.82881862	2.82939779	2.82933194	2.82743745	2.82728479	2.82799278	2.82857856	2.82840934	2.82581966	2.82483223	2.82231689	2.81790476
2024-09-17	2.82939545	2.82984459	2.82933699	2.83113117	2.83163096	2.83171539	2.83117441	2.82741039	2.8282949	2.82846003	2.82859343	2.8268035	2.8278145	2.82848306	2.82890202	2.82885989	2.82765865	2.82667454	2.82531761	2.82024192
2024-09-16	2.82939545	2.82948019	2.82806615	2.8307624	2.8314471	2.83170707	2.83081141	2.82741543	2.82828716	2.82893531	2.82881325	2.82721307	2.82883372	2.82973385	2.83025007	2.83023814	2.83000634	2.8295795	2.82831038	2.82521715
2024-09-15	2.82939545	2.82845229	2.82806615	2.8307624	2.83161204	2.83167812	2.83081126	2.8273657	2.82854637	2.82964551	2.83013517	2.82837702	2.8306562	2.83108528	2.83094153	2.83121313	2.83043988	2.83102116	2.82704399	2.83174513
2024-09-14	2.82939545	2.82834896	2.82806615	2.83094679	2.83178425	2.83169608	2.83081143	2.82792678	2.82883781	2.83028218	2.83008151	2.82876646	2.83133307	2.83183022	2.83169255	2.8321289	2.83018756	2.83025595	2.82764329	2.83007541
2024-09-11	2.82939545	2.82834896	2.82806615	2.8307624	2.83181481	2.83172106	2.83044865	2.82847018	2.82958325	2.83103287	2.83141997	2.82942349	2.83170175	2.83259185	2.83277755	2.83321475	2.83137689	2.83142481	2.83228541	2.8293946
2024-09-10	2.82769411	2.82834896	2.82806615	2.83057801	2.83236637	2.83193774	2.83226429	2.83065466	2.83280815	2.83441368	2.83448718	2.832008	2.83423738	2.83549494	2.83615089	2.83686851	2.83387417	2.83320575	2.8337311	2.82724647
2024-09-09	2.82769411	2.82834896	2.82879234	2.82965606	2.83181481	2.83169845	2.83226491	2.83287149	2.83440148	2.83556123	2.8348367	2.83251192	2.8326208	2.83368826	2.8348031	2.83554148	2.83406454	2.82912587	2.82777583	2.82508558
2024-09-08	2.82853798	2.82834896	2.82879234	2.82965606	2.83181481	2.83165894	2.83208759	2.83195173	2.83290522	2.83367546	2.83283652	2.83100355	2.83115136	2.83195098	2.83268221	2.83276495	2.83125406	2.82501973	2.82270539	2.82446314
2024-09-07	2.82769411	2.82834896	2.82879234	2.82965606	2.83181481	2.83164609	2.83226449	2.83162211	2.83202793	2.83244928	2.83134983	2.82919987	2.83018078	2.83082549	2.8310017	2.8307711	2.83049184	2.8241931	2.81909053	2.82502959
2024-09-04	2.82769411	2.82828533	2.82879234	2.82984045	2.83181481	2.83170523	2.83208296	2.83083909	2.83215529	2.83237623	2.83218382	2.83020068	2.83198341	2.83192571	2.8311278	2.83095975	2.83194291	2.82642987	2.82304066	2.8244885
2024-09-03	2.82750508	2.82810677	2.82879234	2.83039362	2.83181481	2.83169737	2.83226451	2.83017312	2.83190533	2.83220456	2.83125375	2.82995543	2.83282269	2.83270004	2.83150558	2.83112127	2.83145398	2.82659194	2.821863	2.82352245
2024-09-02	2.82750508	2.82704913	2.8275215	2.82928729	2.8314471	2.83230601	2.83262754	2.83139533	2.83398613	2.83437734	2.83376698	2.83232238	2.83585826	2.83559053	2.8340693	2.83401667	2.83401417	2.82918505	2.82359534	2.82826194
2024-09-01	2.82750508	2.82653518	2.8275215	2.82928729	2.8314471	2.83230601	2.83281366	2.83326879	2.83479464	2.83529954	2.83459337	2.83303216	2.83603386	2.8360759	2.83484798	2.83434265	2.83353328	2.82912935	2.82423057	2.8357787
2024-08-31	2.82750508	2.82648351	2.8275215	2.82928729	2.8310794	2.83186102	2.8326524	2.8346878	2.83509297	2.8360244	2.83483541	2.83256346	2.83543146	2.83571103	2.83464264	2.834367	2.83270625	2.83008676	2.82990967	2.83341409
2024-08-28	2.82750508	2.82648351	2.8275215	2.82836534	2.83034398	2.8310171	2.83226423	2.83238188	2.83211986	2.83354229	2.83230132	2.8309476	2.83240151	2.83200626	2.83085105	2.83042137	2.82934192	2.82873771	2.83062809	2.83746305
2024-08-27	2.82750508	2.82648351	2.8275215	2.82836534	2.83034398	2.8310171	2.83081212	2.83105597	2.83116997	2.83202121	2.83150808	2.83069988	2.83217146	2.83185284	2.83083328	2.83038464	2.82926422	2.82880577	2.83325341	2.84828956
2024-08-26	2.82845026	2.82750326	2.8271584	2.82891851	2.83052783	2.83046471	2.83029189	2.83097979	2.83075421	2.83324237	2.83276371	2.83172073	2.8325407	2.83206013	2.83113256	2.83105836	2.8288038	2.82824152	2.82846282	2.83813887
2024-08-25	2.82845026	2.82741623	2.8271584	2.8291029	2.83052783	2.83037819	2.83010857	2.82896146	2.82819673	2.83066819	2.83113406	2.82983328	2.82992583	2.82925138	2.82829575	2.82800156	2.82618186	2.82376717	2.82349946	2.82988649
2024-08-24	2.82845026	2.82741623	2.8271584	2.82873412	2.83034398	2.83033525	2.82955411	2.82712552	2.82705102	2.82945322	2.83010519	2.8284013	2.82835053	2.82876546	2.82893129	2.82808379	2.8270275	2.82345172	2.82098627	2.8321666
2024-08-21	2.82845026	2.82741623	2.8271584	2.82781217	2.83034398	2.83064884	2.83045736	2.82709616	2.82705072	2.83065526	2.83146337	2.82977382	2.82931569	2.82969414	2.8301976	2.82965802	2.82864393	2.82410561	2.82390083	2.83309963
2024-08-20	2.82845026	2.82741623	2.82570601	2.82725901	2.82887315	2.82919928	2.82936765	2.82680892	2.82715128	2.82986567	2.83116619	2.82953891	2.82870063	2.82865609	2.82886268	2.82860321	2.82830444	2.82200306	2.8256353	2.83184958
2024-08-19	2.82845026	2.82741623	2.82570601	2.82652145	2.82887315	2.8291758	2.82809086	2.82556957	2.82587763	2.82740002	2.82667882	2.82511061	2.82452831	2.82467195	2.82511047	2.8254855	2.82337429	2.81736146	2.81812846	2.83008068
2024-08-18	2.82845026	2.82741623	2.82570601	2.82652145	2.82887315	2.8291758	2.82808777	2.82428984	2.82488339	2.82630707	2.82490913	2.82316087	2.82245332	2.82276234	2.82324902	2.82290754	2.821758	2.81535298	2.81496945	2.82195312
2024-08-17	2.82845026	2.82741623	2.82570601	2.82854973	2.82979242	2.82991232	2.82881442	2.82654597	2.8270131	2.82893554	2.82720774	2.82526932	2.82476817	2.82509827	2.82541155	2.82484076	2.82306867	2.8150491	2.81577213	2.82344762
2024-08-14	2.82845026	2.82741623	2.82570601	2.8291029	2.82924086	2.82937602	2.82863282	2.82631927	2.82687054	2.82782651	2.82528978	2.82333439	2.82279399	2.82271048	2.82279495	2.82270435	2.82076476	2.8135118	2.81570279	2.8204199
2024-08-13	2.82731604	2.82638399	2.82497981	2.83002484	2.82905701	2.82942924	2.82881441	2.8265519	2.82673966	2.82735528	2.82563758	2.82345104	2.82282393	2.8230686	2.82345977	2.82389279	2.82211041	2.8132605	2.81732785	2.82637567
2024-08-12	2.82731604	2.82628663	2.82461671	2.83002484	2.82905701	2.82957671	2.828818	2.82673639	2.82610889	2.8265343	2.82481585	2.82235853	2.82216689	2.82226345	2.82214909	2.82250297	2.8204584	2.81742108	2.8123944	2.81931496
2024-08-11	2.82731604	2.82629697	2.82461671	2.83002484	2.82905701	2.82959245	2.82899597	2.82689876	2.82662251	2.82733856	2.82528789	2.8229687	2.8228112	2.82301203	2.82302399	2.82378061	2.82187701	2.81915239	2.8160113	2.82307276
2024-08-10	2.82731604	2.82629697	2.82461671	2.83002484	2.82905701	2.83030361	2.8297224	2.82783608	2.82821847	2.82845278	2.82574022	2.82438789	2.82387973	2.82363794	2.82350405	2.82409543	2.82275813	2.82151548	2.82012071	2.82946473
2024-08-07	2.82731604	2.82629697	2.82461671	2.82928729	2.82905701	2.83032831	2.82990387	2.82765476	2.82788416	2.82776212	2.82503966	2.82398517	2.82339204	2.823003	2.8230095	2.82322989	2.82216228	2.82154512	2.82138305	2.83780013
2024-08-06	2.82731604	2.82629697	2.82606911	2.82928729	2.82960857	2.83087725	2.83026685	2.82741448	2.82675045	2.82717526	2.82532379	2.82420082	2.8233007	2.82265672	2.82244361	2.82267309	2.82268815	2.81929132	2.8171186	2.83299229
