DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
2025-09-10	2.8297049303299975	2.8268390828012753	2.8256860507498707	2.831215779145973	2.8313541765076122	2.829392076083611	2.8309284364474014	2.834441366557725	2.8366966701165253	2.8382300918690433	2.841943435764773	2.843700278537116	2.843312960024664	2.852945645039955	2.855104239843039	2.8592058675323893	2.8877550584213574	2.9281692922583313	2.979009985342603	3.0505349655338057
2025-09-09	2.8282570134502145	2.8299188241474256	2.8285017569659723	2.8279913402865025	2.829660054321354	2.8308396705580194	2.8292986673915426	2.8324960003107935	2.8353709093187693	2.8381114432677736	2.844211686176815	2.847918013393062	2.847626175727225	2.8549661215931197	2.8591780072288313	2.860431269275082	2.887870532187529	2.930839008519488	2.9780024094636435	3.0516009682060163
2025-09-08	2.833619537617697	2.8271496389828243	2.824398312700645	2.829705595721046	2.834290578717912	2.8313842965547247	2.8279545422916526	2.830623957200294	2.832282407125119	2.837479077789941	2.8414345950999502	2.843216580583624	2.8498872079845112	2.8529873075134953	2.85629925698039	2.863844294285573	2.88920478532039	2.930864575286171	2.9795600626410708	3.0510963052419977
2025-09-07	2.8327251923149763	2.8274384187832213	2.830039311512544	2.827488909555407	2.8275479994245285	2.8370558890522553	2.8321656254536975	2.8301215511495803	2.8344953395568715	2.8399981280726267	2.8440300968215633	2.845155675204626	2.8451659428079163	2.8546507945660298	2.857978696122928	2.863339109485671	2.8872599075821714	2.928413016570615	2.9809265229147015	3.0485370955194924
2025-09-06	2.8317893323365992	2.8297007142057864	2.827347542317471	2.8316943780191184	2.8266713194219113	2.8320120479512423	2.83290321030022	2.8316332122345913	2.8345563145214565	2.8373766744423357	2.8410009714385467	2.8476260180710975	2.8499601971282567	2.852534492913424	2.857658090203172	2.859967311659743	2.888963798461955	2.9327274677725086	2.976065508500998	3.052201720542506
2025-09-05	2.8285385719470972	2.825307527459822	2.8238514683865787	2.830891834951779	2.8297150853424275	2.8303965954568127	2.8287014704244697	2.8342320985106615	2.839710774087259	2.8392703705108313	2.840552871656582	2.8414043314219626	2.8450991690165157	2.8493048642255214	2.8567227198939773	2.8619488073866037	2.892377090396572	2.931203478537243	2.98206726461016	3.048417326246358
2025-09-04	2.831262041998512	2.830635859940178	2.825523564411266	2.831081386907341	2.830961449492667	2.831753494795579	2.8312258477839527	2.8357454297026923	2.835849614803944	2.8364102801192	2.8450453917126284	2.8459516990154268	2.847837410690443	2.8518079781853722	2.854853428601718	2.866493618673268	2.8899418598222706	2.9326306940488784	2.981703759525054	3.04883125002628
2025-09-03	2.826042027319593	2.8298624558124024	2.829042190313854	2.825380463706118	2.8304774473643595	2.832424495827589	2.8306672364963243	2.833181753146664	2.833280479338261	2.8392322986710385	2.8445446883591012	2.8443554035623784	2.8472627383678004	2.855929691445662	2.856701706643659	2.8611818103724933	2.8924331906553484	2.9307408640873285	2.9802675753448513	3.0506979607407088
2025-09-02	2.8278998985830297	2.8301071889855365	2.8280952509543758	2.8285312974394214	2.827265971510147	2.8284279566374324	2.8298702980073496	2.833010946463825	2.8310114974838863	2.8373836670458012	2.844676646376232	2.8409696819457873	2.8481056424660562	2.8527186159017695	2.8541166316380315	2.8644570487606598	2.887593575075997	2.9312352876633634	2.9799409930910516	3.050850200146093
