DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
2025-09-10	2.8337237822912034	2.8332013962180858	2.8293093455157807	2.829085574373432	2.8300400967349186	2.8294760462995243	2.8303529170429997	2.8285140330042697	2.8286531558115113	2.8236643170182822	2.8250433610855676	2.8269298217767296	2.8249300235746997	2.8266388168014656	2.8276200198511563	2.826060154184042	2.824118004432224	2.8253154546016086	2.8286925088548163	2.8269387551695506
2025-09-09	2.8344681722583034	2.827887038072395	2.8299083822457547	2.8311957170349915	2.830558625036808	2.830350902224701	2.8284002685743865	2.825089238918013	2.8288073162028504	2.8244850574599747	2.827031465911935	2.8290894973233063	2.8251487897210312	2.8285048331754585	2.8287579488345194	2.8304729034558513	2.827208098836074	2.8293921153351507	2.826694144162383	2.830155829568163
2025-09-08	2.828919130966955	2.830292026860689	2.82919432261383	2.8289455497862064	2.833380672567961	2.829380542874598	2.829060435517425	2.8258652692971813	2.8276809279449746	2.825203714425769	2.827741410289173	2.8284139103329258	2.8251560363872166	2.8268607135580943	2.824541758443179	2.8287185857301895	2.8269373366863575	2.828107121843252	2.834093416589002	2.825160091940048
2025-09-07	2.82943777667154	2.8294065000675026	2.8281626863860705	2.8259188906236306	2.825433519826628	2.8325756132895106	2.830603485187753	2.8270915636795317	2.827764158092007	2.8259032202762056	2.828634407778175	2.8269579243729765	2.826464337772319	2.825948084731377	2.8261418288755977	2.8242874631108847	2.8286139034687374	2.8232540599176024	2.8272093738518884	2.8275114265729298
2025-09-06	2.831447897275707	2.8328096195468975	2.8300870049356046	2.8295256040357333	2.8322421087277547	2.8316359057039753	2.8287551664316584	2.826138974770687	2.8280731438048288	2.8242895194807263	2.8291290078571825	2.8273245071559505	2.828085205075586	2.8271432997686268	2.8320068140072596	2.8283680129063344	2.8260569574530083	2.8254455218969716	2.82458538706864	2.826335276807454
2025-09-05	2.8309355737630706	2.8303878806348175	2.829457449891321	2.8277036497368773	2.832278940569508	2.8279216108088256	2.8321392862518397	2.830713612417703	2.8273386209388565	2.828331941785565	2.823307281186376	2.828969333376463	2.8278346521375974	2.8259629669612294	2.8283567176624294	2.826092002703084	2.8283839443673853	2.825860859568153	2.8281735817442017	2.8277636898120577
2025-09-04	2.8323015744996485	2.8299325422091273	2.830394755044554	2.8289566910618844	2.83011119404382	2.8306121821440144	2.829231066764475	2.8267698956304916	2.8290534445535083	2.8248714150710943	2.828429058941236	2.8293529280365886	2.8256266628974482	2.8275936455037747	2.824770025537531	2.8229344312521034	2.8261970495167836	2.8242782526370407	2.8287425365576104	2.830826927850693
2025-09-03	2.831967055361853	2.830919455397284	2.8323443900967313	2.834037345003936	2.828329445407797	2.827204630092174	2.8265123282463276	2.825512865659685	2.8255429083947075	2.8277747228592265	2.8270756093140075	2.8298441132352026	2.8245134459838157	2.826964843766802	2.827184585765371	2.825195431290486	2.828670726797954	2.8306306265402936	2.827695726962233	2.8268050534762845
2025-09-02	2.8317902831653377	2.8315019624419953	2.8275016938133937	2.832665712309593	2.8285120620148563	2.8281547124926423	2.8272164856992834	2.828709710969635	2.82798108743965	2.828703926659581	2.830232661661524	2.8250433395828036	2.8237994078737745	2.827847308418049	2.828625358115035	2.8263602009567776	2.8271044095878937	2.8249273834621436	2.828686061836486	2.824754367146704
2025-09-01	2.835713703843552	2.8285351997177965	2.8290386046864584	2.8316477020993607	2.8310484265949274	2.830128702640561	2.8304604411472813	2.8295607020427163	2.8267896755607644	2.828036702238372	2.82806890593643	2.826839066404768	2.8268768352891143	2.825697583584593	2.828770108624632	2.8268544131627027	2.822775514077022	2.827923121461462	2.8300774780114977	2.8296652735153085
2025-08-31	2.83034428927823	2.826341381083745	2.831751261569302	2.8307306501535576	2.8293194323372464	2.834817827712579	2.8266045301281526	2.8289617430860625	2.825234264523517	2.82566005214729	2.827269305582735	2.8249973688908008	2.825304768886085	2.825432045178149	2.827803416505689	2.8257199368090107	2.8263436374124864	2.82806882576544	2.8244793887542623	2.8266349895763074
