DATE 	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600
20200306	7.818577	7.818577	7.839789	8.067963	8.239547	8.343793	8.472818	8.635362	8.693331	8.897879	9.218722	9.62058	10.054788	10.527379	11.051139	11.633033
20200305	7.784638655	7.80531618	7.838284285	8.068495264	8.24725749	8.343650355	8.47287261	8.616668361	8.674524442	8.848459578	9.134522256	9.519984869	9.937430152	10.40274714	10.91928546	11.49299138
20200304	7.817476919	7.829912015	7.837795741	8.076634399	8.247079868	8.343621486	8.472850424	8.616802233	8.655219803	8.84844388	9.135206041	9.52061493	9.938002398	10.39882901	10.90994863	11.47754337
20200303	7.77035401	7.795126149	7.840694435	8.067389022	8.231022832	8.342563536	8.463998585	8.616986309	8.645677544	8.858648017	9.135735474	9.537703621	9.974763693	10.42992413	10.93228611	11.49002471
20200302	7.799087491	7.816851322	7.834035579	8.059198163	8.230909491	8.333644828	8.455073363	8.598359605	8.636357011	8.85919119	9.157834241	9.55591343	9.987178625	10.43349151	10.92575177	11.47212264
20200228	7.781643806	7.792078326	7.834035579	8.059198163	8.230909491	8.333644828	8.455073363	8.598359605	8.636357011	8.859133105	9.168375029	9.584607628	10.03604286	10.49969928	11.01094571	11.57871797
20200227	7.782668359	7.804714161	7.834035579	8.059198163	8.230909491	8.333644828	8.455073363	8.598505192	8.617143955	8.850172303	9.147776577	9.562523777	10.01300809	10.4753984	10.98519342	11.5513228
20200226	7.799087491	7.816851322	7.834035579	8.059198163	8.233133997	8.350174665	8.464102685	8.617028143	8.635866964	8.878494279	9.189231252	9.606328847	10.0587538	10.52369177	11.03640416	11.60583168
20200225	7.799087491	7.816851322	7.834035579	8.059198163	8.233133997	8.350174665	8.464053194	8.626141524	8.674084203	8.918365767	9.230496072	9.660882717	10.12857083	10.58927989	11.09540575	11.65742989
20200224	7.766249228	7.792575361	7.834035579	8.059428421	8.243065609	8.367933967	8.481755166	8.691225376	8.750031848	8.976504232	9.290383623	9.712111022	10.16978145	10.63221561	11.1414371	11.70695745
20200221	7.810369076	7.810371827	7.83164497	8.060029096	8.243070684	8.366563556	8.472838478	8.681864331	8.750243934	8.976937516	9.280114494	9.683558859	10.12089356	10.58841178	11.10575879	11.68043821
20200220	7.807297056	7.819818767	7.827539572	8.058986258	8.223236217	8.341373129	8.455107494	8.616715216	8.693793732	8.898770684	9.198125091	9.609491233	10.05598129	10.51152381	11.01346159	11.5707484
20200219	7.831925754	7.841128924	7.834035579	8.058966236	8.22154627	8.319183342	8.411007006	8.542576553	8.599243582	8.821373088	9.096937219	9.537020678	10.01793799	10.45572153	10.93282025	11.46214274
20200218	7.815506623	7.828990123	7.834035579	8.058966236	8.22154627	8.320718475	8.41947658	8.542526351	8.599113438	8.821037137	9.139189901	9.571708761	10.04122857	10.49720459	10.99738776	11.55269557
20200217	7.807297056	7.825053215	7.842138897	8.05917814	8.227700453	8.303876176	8.410447259	8.514603867	8.580387216	8.802055872	9.098080978	9.539167719	10.01991349	10.47555624	10.97422371	11.52781333
20200214	7.781643806	7.792078326	7.834035579	8.059198163	8.227710603	8.301379889	8.392479065	8.523951523	8.599407466	8.862206906	9.140291984	9.6107574	10.12671361	10.60399076	11.12538063	11.70462259
20200213	7.786773142	7.803319839	7.823917832	8.059757124	8.229813309	8.321956429	8.428350604	8.551417168	8.655872128	8.941022092	9.265373752	9.760982261	10.30329232	10.81929931	11.3851141	12.01465985
20200212	7.780533872	7.801266086	7.834107232	8.058739315	8.212863087	8.311911844	8.410233942	8.588770977	8.7133924	9.000565589	9.327167565	9.825707763	10.37140298	10.90078062	11.48254294	12.13020549
20200211	7.778563576	7.800613214	7.829902496	8.042112321	8.205923984	8.310502375	8.402151753	8.607605184	8.722921805	9.020185791	9.369352332	9.882565816	10.4438964	10.98302624	11.57513398	12.2345636
20200210	7.772816881	7.794873532	7.824228871	8.042819783	8.232391366	8.338540608	8.436973767	8.653582066	8.808337801	9.098834571	9.472386268	10.00349664	10.58418552	11.13281537	11.7346289	12.4051164
20200207	7.7652296	7.775672901	7.817745891	8.042836468	8.232398133	8.341293316	8.454812263	8.672161913	8.827062417	9.128432848	9.49279178	10.02438533	10.60632124	11.16578407	11.78069643	12.46610145
20200206	7.761323488	7.782040849	7.815120782	8.043226905	8.223584694	8.333865587	8.454981211	8.635166211	8.750796644	9.018658309	9.366979921	9.880358333	10.44184547	10.98102552	11.57318121	12.23266095
