DATE	1	7	30	90	180	270	360	720	1080	1440	1800	2160	2520	2880	3240	3600	5400	7200	9000	10800
20111019	0.043	0.043	0.0435	0.0436	0.0438	0.0436	0.0439	0.04615249	0.04955305	0.05261593	0.05740814	0.06300376	0.06960951	0.07672858	0.08371984	0.08995484	0.13147216	0.22490418	0.35299661	0.3974929
20111018	0.042	0.043	0.0435	0.0435	0.0439	0.0436	0.044	0.04603776	0.0493236	0.05313482	0.05740739	0.06216689	0.06879579	0.07637766	0.08405034	0.0910754	0.13038609	0.22625183	0.3420016	0.39996011
20111017	0.042	0.043	0.0437	0.0436	0.0436	0.0435	0.044	0.04603554	0.04968779	0.05379695	0.05802483	0.06247216	0.06869024	0.07690612	0.08524347	0.09187167	0.12939664	0.22153143	0.33018811	0.37883095
20111014	0.042496	0.043	0.0437	0.0436	0.0436	0.0435	0.044	0.04562416	0.04885362	0.05225588	0.05636152	0.06125698	0.06711077	0.07515987	0.08327726	0.08895746	0.12613977	0.2107141	0.3251187	0.35785983
20111013	0.042	0.043	0.0437	0.0439	0.0441	0.04418613	0.04450218	0.04630446	0.05010864	0.05398515	0.05847901	0.06336022	0.06933915	0.07749367	0.08568604	0.09153938	0.12944829	0.21425794	0.31667057	0.3663926
20111012	0.042	0.0429621	0.0437	0.044	0.0442	0.04436589	0.04470547	0.04654948	0.05031898	0.05390015	0.05889067	0.06349509	0.07036438	0.07829308	0.08597777	0.09213288	0.12954451	0.21762408	0.32907333	0.34738957
20111011	0.042	0.04280175	0.0437	0.044	0.0444	0.04437924	0.04469987	0.04620142	0.04998463	0.05326354	0.05834245	0.06297528	0.07084666	0.07878525	0.08633169	0.09266229	0.13268658	0.22298181	0.3427279	0.35934608
20111010	0.042	0.04260641	0.043	0.0438	0.0443	0.04437472	0.04449998	0.04620443	0.04997969	0.05358619	0.05850563	0.06331111	0.07177462	0.08004086	0.08780668	0.09428177	0.13669782	0.23142991	0.35634631	0.38479855
20111007	0.042	0.04205539	0.043	0.0438	0.04438971	0.044359	0.0444999	0.04617475	0.05014517	0.05406832	0.05948693	0.06426549	0.0734339	0.08139749	0.08856325	0.09542741	0.13743856	0.23562247	0.3505837	0.41819462
20111006	0.042	0.042	0.043	0.0439	0.04448338	0.04436875	0.04449999	0.04650962	0.05033123	0.05450053	0.0594471	0.06458481	0.07405016	0.0821453	0.08938498	0.09650346	0.13700746	0.23339714	0.35331076	0.40965263
20111005	0.042	0.042	0.043	0.0438	0.0445	0.04438232	0.04430022	0.04683394	0.05080713	0.05501015	0.06044068	0.06512355	0.07438583	0.08290986	0.09057215	0.09777936	0.13903953	0.23679635	0.37443443	0.4061697
20111004	0.0411	0.042	0.043	0.0437	0.0448	0.0445	0.04530003	0.04813772	0.05286596	0.05730525	0.06271757	0.06724272	0.07669441	0.08582413	0.09426314	0.10207262	0.14330635	0.24197562	0.38101293	0.39518025
20111003	0.0411	0.042	0.0434	0.0432	0.0445	0.04437004	0.04530037	0.04946081	0.05388316	0.05808428	0.06297703	0.06765592	0.07522258	0.08401049	0.09278843	0.10051332	0.14363161	0.23011068	0.35391386	0.38412548
20110930	0.0415464	0.042	0.0434	0.0432	0.0445	0.04434858	0.04520273	0.04891186	0.05292793	0.0568041	0.06149223	0.06641912	0.07388472	0.08226652	0.09046783	0.09725083	0.13882966	0.21816938	0.33084115	0.38094117
20110929	0.0411	0.042	0.0434	0.0432	0.0445	0.0443416	0.04530014	0.04871513	0.05236785	0.05597169	0.06038861	0.06494019	0.07300105	0.0811367	0.08862908	0.09490801	0.13752734	0.2157654	0.31439198	0.38383902
20110928	0.0411	0.04196589	0.0434	0.0433	0.0445	0.04437372	0.04520018	0.0482478	0.05244916	0.0559221	0.06100771	0.06576081	0.07464227	0.08224116	0.08876705	0.09512968	0.14000663	0.22227028	0.3323668	0.38107088
20110927	0.041	0.04187017	0.0434	0.0436	0.0445	0.04436945	0.04530015	0.04785032	0.05228958	0.05580556	0.06031729	0.06555971	0.0754064	0.08301847	0.08918041	0.09531947	0.13917124	0.22274162	0.32700792	0.37612873
20110926	0.041	0.04130321	0.0427	0.043	0.0443	0.0447	0.04550006	0.04857978	0.053618	0.05728058	0.06218294	0.0675005	0.07817015	0.08592009	0.09198554	0.09872164	0.14354555	0.23028279	0.33489081	0.40037518
20110923	0.041	0.0410277	0.0427	0.043	0.0443	0.0447	0.04560255	0.04969793	0.05413416	0.05790663	0.0627964	0.06808249	0.07833002	0.08640733	0.09283754	0.09910467	0.1427239	0.23012079	0.3377814	0.43882973
20110922	0.041	0.041	0.0427	0.043	0.0441	0.04445833	0.04551375	0.05054485	0.05432462	0.05839871	0.06297607	0.06769818	0.07778157	0.08604105	0.09261286	0.09913328	0.14131086	0.2329051	0.36362375	0.42673275
20110921	0.041	0.041	0.0427	0.0425	0.0437	0.044	0.0453	0.04916859	0.05242654	0.0567137	0.06109494	0.06637325	0.07502293	0.08232202	0.08846424	0.09449707	0.1355626	0.22898186	0.36689292	0.44744659
20110920	0.041	0.041	0.0427	0.0425	0.0437	0.044	0.04450037	0.04837724	0.05182012	0.05568109	0.06050609	0.06617013	0.07481348	0.08216801	0.0884448	0.09445391	0.13542984	0.22917977	0.37883926	0.5028332
20110919	0.0415	0.04154665	0.0425	0.0428	0.0438	0.0437	0.0442139	0.04833177	0.05155469	0.05651009	0.06143818	0.06700718	0.07514966	0.0823761	0.08877226	0.09524555	0.13464318	0.22753886	0.35704	0.45090394
20110915	0.0415	0.0415	0.0425	0.0429	0.0438	0.04365301	0.04411295	0.04712716	0.04992196	0.05476258	0.06022844	0.06545956	0.07276893	0.07955653	0.08566833	0.09165373	0.13016336	0.21452672	0.33445454	0.40868615
20110914	0.0415	0.0415	0.0425	0.0427	0.0437	0.04362969	0.04380763	0.0460314	0.04919052	0.05393778	0.05946468	0.0642854	0.07133469	0.07906874	0.08636372	0.09175036	0.13160822	0.21360936	0.32301844	0.42035082
20110913	0.0415	0.0415	0.0425	0.0422	0.0437	0.0438	0.04430502	0.04601388	0.04919033	0.0547538	0.0604729	0.0654108	0.07221343	0.080001	0.08774927	0.09360011	0.13437003	0.21551095	0.33628095	0.42512402
20110912	0.0415	0.0415	0.0417	0.0419	0.0429	0.04301275	0.04370495	0.04584244	0.04925453	0.05421778	0.06025229	0.06521819	0.07165344	0.07895895	0.08628864	0.09236069	0.13378998	0.2093964	0.34417354	0.41872897
20110909	0.0415	0.0415	0.0417	0.0415	0.0429	0.043	0.04300187	0.04510275	0.04844141	0.05254394	0.05692117	0.06158719	0.06785473	0.07495947	0.08218311	0.0886973	0.12536638	0.19589789	0.31001416	0.40967956
20110908	0.0415	0.0415	0.0417	0.0415	0.0429	0.043	0.04300017	0.04433896	0.04780667	0.05180198	0.05560747	0.05998849	0.06596554	0.0730425	0.08014638	0.08566814	0.12260481	0.1900569	0.29563929	0.36810034
20110907	0.0415	0.0415	0.0417	0.0426	0.0434	0.0434	0.04340031	0.0456855	0.04916631	0.05358635	0.05731381	0.06171732	0.06807311	0.07538743	0.08251254	0.08793972	0.1248442	0.18917318	0.29929183	0.37574591
20110906	0.0415	0.0415	0.0417	0.0429	0.0431	0.04310874	0.04330031	0.0455502	0.0490753	0.05283347	0.05589004	0.06013077	0.06627571	0.07299044	0.07964956	0.08542938	0.12090777	0.18470248	0.29897631	0.36025662
20110905	0.0409	0.04094665	0.0413	0.0434	0.043	0.04313764	0.0434003	0.04568904	0.04899174	0.05251357	0.05614823	0.06022642	0.06630297	0.07334994	0.08037698	0.08682583	0.12320694	0.18397165	0.30637103	0.39072538
20110902	0.0409	0.04089446	0.0411	0.0434	0.043	0.04321773	0.04340228	0.04579915	0.04858905	0.05195624	0.05553823	0.05933061	0.06570476	0.07254169	0.07894288	0.08519275	0.12038434	0.19607128	0.28392169	0.35460394
20110901	0.0409	0.0409	0.0411	0.0434	0.043	0.04322628	0.04350028	0.04589606	0.04891695	0.05250222	0.05588864	0.05983092	0.06629138	0.07329315	0.07990016	0.08669401	0.12280815	0.2011062	0.30038016	0.3738282
20110831	0.0409	0.0409	0.0411	0.0434	0.043	0.04361251	0.0439003	0.04645549	0.04993584	0.05325862	0.05622442	0.06099459	0.06726423	0.07392148	0.08042543	0.08706393	0.12431363	0.20797846	0.31907976	0.40652849
20110830	0.0409	0.0409	0.0411	0.043	0.043	0.04362592	0.04400023	0.04634727	0.04972241	0.05278976	0.05570437	0.06066438	0.06682021	0.07328409	0.07988431	0.0860469	0.12329556	0.20806464	0.32482395	0.449171
20110829	0.0409	0.0409	0.0419	0.043	0.0433	0.04392405	0.04420011	0.04620386	0.04899863	0.05239136	0.05591529	0.0608412	0.06673705	0.07293648	0.07926513	0.08539265	0.12419406	0.20151023	0.30541884	0.42457491
20110826	0.0409	0.0409	0.0419	0.043	0.043	0.0438066	0.04420092	0.04555947	0.04880647	0.05171562	0.05557282	0.06043489	0.06582757	0.07140242	0.07722891	0.08333645	0.11954384	0.19397772	0.29106825	0.39190706
20110825	0.0409	0.0409	0.0417	0.0433	0.0438	0.0447	0.04510928	0.04764576	0.05109003	0.05463015	0.05931111	0.06415511	0.0694225	0.07557462	0.08206316	0.08757155	0.12526768	0.20246772	0.2954401	0.44045989
20110824	0.0409	0.0409	0.0416	0.0435	0.0441	0.04469666	0.0452	0.0472633	0.05068859	0.05407368	0.05778858	0.06323579	0.06875073	0.07476507	0.0810416	0.08672297	0.12466915	0.19902752	0.28839482	0.40668811
20110823	0.0409	0.0409	0.0415	0.0434	0.0441	0.04469597	0.0452	0.04694596	0.04974928	0.05280231	0.0561675	0.06005886	0.06519935	0.07081644	0.07625256	0.08014272	0.11778334	0.18356949	0.25933512	0.35283392
20110822	0.0409	0.0409	0.0421	0.0435	0.0436	0.04469166	0.0449	0.04657048	0.04941298	0.05214575	0.05553662	0.0594447	0.06486136	0.07051257	0.07587988	0.08127601	0.11385103	0.17854682	0.25384759	0.34417148
20110819	0.0409	0.0409	0.0422	0.0435	0.0439	0.04468934	0.04492023	0.0472479	0.05057613	0.05331228	0.05740293	0.06109787	0.06572321	0.07108933	0.07663689	0.08142087	0.11228099	0.17678752	0.25341506	0.35246666
20110818	0.0409	0.0409	0.0409	0.043	0.0439	0.04468779	0.0449072	0.04701848	0.05046543	0.05352607	0.05769221	0.06125582	0.06545812	0.07050231	0.07574608	0.08056781	0.11178612	0.17582146	0.25645576	0.34648406
20110817	0.0409	0.0409	0.0409	0.0426	0.0441	0.04479282	0.04490776	0.04730787	0.05114567	0.05502486	0.05949073	0.06353816	0.06736612	0.07216058	0.07753163	0.08272191	0.11507981	0.18356885	0.27296954	0.37024694
20110816	0.0409	0.0409	0.0409	0.0423	0.0439	0.04459387	0.04480717	0.04702376	0.05106033	0.05526369	0.05951784	0.06407222	0.06805256	0.07318973	0.079201	0.08442808	0.11944353	0.19456919	0.29543938	0.40079637
20110815	0.041	0.04016122	0.0399	0.0418	0.0437	0.04460962	0.04470712	0.04703382	0.05120077	0.05544169	0.05999646	0.06496251	0.06924795	0.07461754	0.08072964	0.08601925	0.12308496	0.20548587	0.3147201	0.42787127
20110812	0.041	0.04040408	0.0399	0.0412	0.0437	0.04461198	0.04472154	0.04716554	0.05132665	0.05538553	0.06027859	0.0652432	0.06954867	0.07509587	0.08151189	0.08660151	0.12583799	0.20838626	0.31848002	0.44677081
20110811	0.041	0.0405	0.0399	0.0412	0.0444	0.04467992	0.04490599	0.04718065	0.05147017	0.0556234	0.06050342	0.06502593	0.06895495	0.07465577	0.08132535	0.0864205	0.12467385	0.20496213	0.31119158	0.42460813
20110810	0.041	0.04057143	0.0399	0.0412	0.0442	0.0449	0.04500544	0.04731366	0.05177152	0.05632003	0.06100391	0.06533673	0.06898242	0.07470661	0.0816547	0.08624915	0.12239469	0.20035575	0.3032393	0.42561822
20110809	0.0415	0.04058455	0.0399	0.0416	0.0446	0.04499572	0.0451087	0.04908743	0.05424861	0.05921229	0.0641637	0.06836965	0.07227979	0.07840288	0.08541743	0.09053939	0.12911885	0.20761827	0.31216563	0.45751502
20110808	0.0415	0.04067055	0.0395	0.0415	0.0443	0.04482205	0.04511354	0.04957506	0.05412161	0.06012821	0.06402602	0.06780566	0.07136462	0.07742074	0.08483743	0.08941701	0.1265547	0.2002202	0.29584924	0.4103645
20110805	0.0413	0.04092157	0.0396	0.0415	0.0443	0.04498896	0.04524254	0.04978652	0.05433916	0.05954363	0.06368217	0.06691093	0.07055032	0.07613051	0.0824473	0.08703011	0.12168873	0.19039012	0.27319292	0.4203871
20110804	0.0415	0.041	0.0396	0.0415	0.0443	0.04498812	0.04521493	0.04976668	0.05422653	0.05939463	0.06379952	0.06691659	0.07033623	0.07557612	0.08155481	0.08541011	0.1201549	0.18573647	0.27057189	0.38355517
20110803	0.0415	0.04107143	0.0396	0.0415	0.0443	0.04512159	0.04541597	0.05021484	0.05490907	0.06004686	0.06473132	0.06846192	0.07206076	0.07741436	0.08380623	0.08823034	0.12307148	0.19171858	0.27935082	0.38839232
20110802	0.042	0.04108455	0.0396	0.0415	0.0442	0.04510105	0.045617	0.05049131	0.05512969	0.06101515	0.06568015	0.06936691	0.07327666	0.07892874	0.08576644	0.09051876	0.1256571	0.19848115	0.29194249	0.40723836
20110801	0.042	0.04117055	0.0397	0.0421	0.0443	0.04518621	0.04581648	0.05051111	0.0558604	0.06170486	0.0665094	0.07065817	0.07450766	0.08000202	0.08650283	0.0915922	0.12723715	0.19983028	0.29067097	0.41850824
20110729	0.04179086	0.04142157	0.04	0.0422	0.0445	0.04551951	0.04614848	0.05098051	0.05670148	0.06290149	0.06762776	0.07239319	0.07664301	0.08271346	0.08985877	0.09513458	0.13230767	0.20487584	0.29272546	0.44916228
20110728	0.042	0.0415	0.04	0.0422	0.0445	0.04551876	0.0461193	0.05237409	0.05806295	0.06403438	0.06898815	0.07401729	0.07878127	0.08493757	0.09224796	0.09823526	0.13696428	0.21530647	0.31429581	0.43692339
20110727	0.042	0.04157143	0.04	0.0422	0.0445	0.04542132	0.04611824	0.05242883	0.05824683	0.06428163	0.06911085	0.07406879	0.07906212	0.0853846	0.09239192	0.09863266	0.13870914	0.21997546	0.32493599	0.43935836
20110726	0.042	0.04180321	0.0408	0.0422	0.0445	0.04548832	0.04640038	0.05265161	0.05836345	0.06464893	0.06922403	0.07417237	0.07909817	0.08548653	0.09255145	0.09880805	0.14038342	0.22876075	0.34281521	0.47521942
20110725	0.0426	0.04175627	0.0415	0.0425	0.0446	0.04598937	0.04651776	0.05289453	0.05906944	0.06487186	0.06944716	0.07458835	0.079634	0.08596425	0.09309311	0.09964721	0.14208733	0.23245294	0.354052	0.47714914
20110722	0.0424	0.04193382	0.0415	0.0425	0.0446	0.04575578	0.04625796	0.05289659	0.05952353	0.06533087	0.06999815	0.07525569	0.0804341	0.08665825	0.09352238	0.09964437	0.14328855	0.22948999	0.3446602	0.5077038
20110721	0.0426	0.042	0.0415	0.0425	0.0446	0.04575725	0.04611992	0.05323464	0.0599507	0.06570211	0.07006455	0.07532175	0.08036027	0.08673042	0.09343373	0.09931438	0.14259025	0.22638837	0.33328947	0.47852034
20110720	0.0426	0.04206472	0.0415	0.0427	0.0449	0.04579455	0.04611942	0.05309424	0.05950675	0.06544375	0.06979263	0.07499697	0.08026182	0.08655478	0.09306013	0.09888296	0.14068409	0.2236758	0.32861283	0.47094302
20110719	0.0432	0.0420723	0.0415	0.0427	0.0449	0.04576435	0.04631709	0.0527654	0.05936297	0.06494008	0.06968062	0.07470587	0.07996081	0.08616385	0.09219698	0.09799266	0.13942136	0.22123265	0.32443845	0.45149902
20110718	0.0432	0.04217668	0.0415	0.043	0.0448	0.04594478	0.04631755	0.0531136	0.05942172	0.06519211	0.07008551	0.07504868	0.0801317	0.08619851	0.0925879	0.09839894	0.13846265	0.21964593	0.32213557	0.44863248
20110715	0.04294903	0.04250239	0.0415	0.043	0.0448	0.04610666	0.04645079	0.05305678	0.0591532	0.06501768	0.07031115	0.07470196	0.07967088	0.08596772	0.09265194	0.09848501	0.13907444	0.21823729	0.31985458	0.44582619
20110714	0.0432	0.0426	0.0415	0.043	0.045	0.04603011	0.04661689	0.0531584	0.05958715	0.06565423	0.07083443	0.07545268	0.08057211	0.08691079	0.09332526	0.09924313	0.1398308	0.21899617	0.31981231	0.43524961
20110713	0.0432	0.04268571	0.0415	0.043	0.0451	0.04630828	0.04670035	0.05369735	0.06058527	0.0669236	0.07232671	0.07682023	0.08192074	0.08817995	0.09469659	0.10072441	0.14100255	0.22099479	0.32330548	0.45374754
20110712	0.0438	0.04270146	0.0415	0.043	0.0452	0.0464235	0.04680032	0.05425863	0.06107062	0.06757466	0.07300283	0.07748009	0.08250814	0.08856347	0.09518104	0.10072021	0.14082705	0.221539	0.3227991	0.45373331
20110711	0.0438	0.04280466	0.042	0.0438	0.0451	0.0464385	0.04690031	0.05390491	0.06030215	0.06694715	0.07261744	0.07694953	0.08186683	0.08779286	0.09419244	0.10019906	0.13919305	0.21792283	0.3170225	0.48165955
20110708	0.04354903	0.04310589	0.042	0.0438	0.0451	0.04639343	0.04690267	0.05398812	0.06024688	0.06685366	0.0727684	0.07725546	0.0820894	0.08806892	0.09482689	0.10036801	0.13946562	0.21655421	0.31341481	0.46425454
20110707	0.0438	0.0432	0.042	0.043	0.0451	0.04639219	0.04700031	0.05466346	0.06120451	0.0679799	0.07372757	0.07823343	0.08324155	0.08922204	0.09605065	0.10224738	0.14141059	0.22042667	0.31858947	0.43839703
20110706	0.0438	0.04328571	0.042	0.0432	0.0451	0.0464733	0.04700031	0.05441065	0.06082966	0.06747032	0.07295992	0.07768644	0.08283065	0.08909035	0.09602576	0.10241584	0.14315293	0.22191918	0.3194867	0.4514473
20110705	0.0439	0.04336948	0.042	0.0429	0.0451	0.04636527	0.04710033	0.05450145	0.06082172	0.06759722	0.07316125	0.07800345	0.0834489	0.08975303	0.09660936	0.10303567	0.14532027	0.22496056	0.32305028	0.44560871
20110704	0.0439	0.04351458	0.0428	0.0425	0.0452	0.04645396	0.04730032	0.05416018	0.06037249	0.0673535	0.07288841	0.07794312	0.08321383	0.08938084	0.09624901	0.10208459	0.1453473	0.22607231	0.32501734	0.44753778
20110701	0.04382091	0.04365784	0.0428	0.0425	0.0452	0.04651298	0.04730269	0.0543342	0.06045307	0.0678249	0.07332312	0.07821203	0.08348918	0.0898414	0.0965563	0.10276185	0.14616328	0.22832892	0.33027206	0.46698858
20110630	0.0439	0.0438	0.0433	0.0434	0.0453	0.0466	0.04751737	0.05454787	0.06055082	0.06740152	0.07298462	0.07806669	0.08361185	0.09027225	0.09682539	0.102754	0.1459619	0.22876323	0.33250391	0.44572459
20110629	0.0439	0.04381429	0.0433	0.0435	0.0453	0.04658791	0.0475	0.05431432	0.06056794	0.06713983	0.07246841	0.07753232	0.08312193	0.08954486	0.09551507	0.10157023	0.14630509	0.22901923	0.33125205	0.43224836
20110628	0.0439	0.0438344	0.0433	0.0436	0.0453	0.04647684	0.0475	0.05452724	0.06067074	0.06686719	0.07199522	0.07722097	0.08288121	0.08934636	0.09584291	0.1019202	0.14441562	0.2239409	0.31995166	0.45230932
20110627	0.0439	0.04385335	0.0435	0.044	0.0456	0.04646534	0.047	0.05431488	0.06036643	0.06635352	0.07151724	0.0767562	0.08252229	0.08876404	0.09506521	0.10107237	0.14236724	0.22096079	0.31386963	0.4545469
20110624	0.0439	0.0439	0.0439	0.044	0.0456	0.04632886	0.04704653	0.05403553	0.06009405	0.06592525	0.07089733	0.07621892	0.08198662	0.0878194	0.09406919	0.09951809	0.14083977	0.21621423	0.30472222	0.42927941
20110623	0.0439	0.0439	0.0439	0.0436	0.0456	0.0464071	0.04711537	0.05378466	0.06008058	0.0660304	0.07118335	0.07635965	0.08214221	0.08793625	0.09400098	0.09974249	0.14128093	0.2200942	0.3123279	0.42831062
20110622	0.0439	0.04382128	0.0435	0.0435	0.0455	0.04638873	0.04800798	0.05419804	0.06054219	0.06637607	0.0714897	0.07653588	0.08230547	0.08826047	0.09435	0.0998154	0.14296696	0.22188844	0.31526124	0.45606745
20110621	0.044	0.04382663	0.0435	0.0435	0.0454	0.04648116	0.04759185	0.05440729	0.06078728	0.06689462	0.07218903	0.07745255	0.08348867	0.08949865	0.09571454	0.10126272	0.14479017	0.22470319	0.31850716	0.45061408
20110620	0.044	0.04384344	0.0436	0.0437	0.0455	0.04655253	0.04750418	0.05441254	0.06074676	0.06717722	0.07260804	0.07804536	0.08407739	0.09020941	0.0970008	0.10287377	0.14778798	0.22984486	0.32565085	0.47452701
20110617	0.04395817	0.04388548	0.0435	0.04370298	0.0455	0.04639428	0.04774108	0.05469634	0.06094085	0.06775182	0.07320223	0.07810673	0.0842033	0.0907372	0.09755526	0.10350063	0.15005885	0.23417114	0.33431623	0.48805428
20110616	0.044	0.0439	0.0435	0.0437	0.0454	0.0464696	0.04738625	0.05492102	0.06091541	0.06827764	0.07347392	0.07833898	0.08473235	0.09106468	0.09789911	0.10391992	0.15001194	0.23432239	0.33624568	0.47814381
20110615	0.044	0.04391429	0.0435	0.0436	0.0453	0.04683319	0.04809729	0.05447412	0.06033319	0.06775241	0.07303854	0.07739543	0.08331586	0.08982198	0.09655203	0.10221425	0.14640243	0.22557975	0.32025682	0.45376891
20110614	0.044	0.0439344	0.0435	0.0439	0.0455	0.04707198	0.04800262	0.05477324	0.06092677	0.06815827	0.0731526	0.07791244	0.08379667	0.09010996	0.09707946	0.10307206	0.14705097	0.22693867	0.32409383	0.45971801
20110613	0.044	0.04429015	0.0442	0.0435	0.0455	0.04725123	0.0476342	0.05477329	0.06036468	0.06776816	0.07287671	0.07742825	0.0831729	0.08950696	0.09627691	0.1022001	0.14366393	0.22102078	0.31619771	0.44741196
